,t,x,y,z,speed_x,speed_y,speed_z
1949,19.490000000000247,-21.22141059350122,169.478530547454,6.221911801589883,7.858112169303036,-54.85104062722507,-1.8019198056452166
1950,19.50000000000025,-21.142865387591996,168.93001992568128,6.203885469915832,7.850929012551785,-54.851083727319526,-1.8033465291647628
1951,19.51000000000025,-21.06439194937093,168.38150887776735,6.18584488369433,7.843758631651494,-54.851125855467934,-1.8047707151360308
1952,19.520000000000252,-20.985990151192027,167.83299741341443,6.167790068278528,7.836601004121584,-54.851167015115784,-1.8061923680241285
1953,19.530000000000253,-20.907659865633832,167.28448554229038,6.149721048976975,7.829456107519932,-54.85120720969644,-1.8076114922865256
1954,19.540000000000255,-20.829400965498962,166.73597327402874,6.131637851053679,7.8223239194428125,-54.85124644263118,-1.8090280923730657
1955,19.550000000000257,-20.751213323814113,166.18746061822893,6.113540499728185,7.815204417524835,-54.85128471732923,-1.810442172725978
1956,19.560000000000258,-20.67309681382926,165.63894758445633,6.095429020175654,7.808097579438883,-54.85132203718781,-1.8118537377798896
1957,19.57000000000026,-20.59505130901755,165.09043418224243,6.077303437526947,7.801003382896058,-54.85135840559218,-1.8132627919618367
1958,19.58000000000026,-20.517065978247842,164.54177218230606,6.059165903068767,7.796062771052928,-54.88104158168322,-1.8142440996739806
1959,19.590000000000263,-20.439140695472247,163.99296159410866,6.041016441836824,7.788993784076945,-54.881076057797195,-1.815648146714475
1960,19.600000000000264,-20.36128603972577,163.44415066585444,6.022852952615924,7.781937365224762,-54.88110959304765,-1.817049697465602
1961,19.610000000000266,-20.283501885437772,162.89533940693536,6.0046754603469985,7.774893492383632,-54.8811421907688,-1.8184487563194105
1962,19.620000000000267,-20.205788107258513,162.34652782671012,5.986483989927098,7.767862143478666,-54.88117385428313,-1.8198453276604303
1963,19.63000000000027,-20.1281445800588,161.7977159345042,5.968278566209467,7.7608432964727685,-54.88120458690143,-1.8212394158656844
1964,19.64000000000027,-20.05057117892966,161.24890373961009,5.950059214003616,7.75383692936658,-54.881234391922824,-1.8226310253047004
1965,19.650000000000272,-19.97306777918186,160.7000912512873,5.931825958075397,7.746843020198418,-54.88126327263482,-1.8240201603395232
1966,19.660000000000274,-19.895634256345602,160.15127847876255,5.913578823147077,7.739861547044217,-54.88129123231335,-1.8254068253247255
1967,19.670000000000275,-19.818270486170263,159.60246543122986,5.8953178338974155,7.732892488017469,-54.88131827422282,-1.8267910246074206
1968,19.680000000000277,-19.740976344623846,159.05365211785067,5.8770430149617425,7.7259358212691644,-54.88134440161613,-1.8281727625272735
1969,19.69000000000028,-19.663751707892516,158.50483854775393,5.858754390932024,7.718991524987735,-54.88136961773473,-1.829552043416513
1970,19.70000000000028,-19.586596452380604,157.9560247300362,5.840451986356943,7.712059577398992,-54.881393925808645,-1.8309288715999434
1971,19.71000000000028,-19.50951045470981,157.40721067376188,5.822135825741967,7.705139956766067,-54.88141732905654,-1.8323032513949564
1972,19.720000000000283,-19.43249359171898,156.85839638796318,5.803805933549434,7.698232641389357,-54.88143983068573,-1.8336751871115422
1973,19.730000000000285,-19.35554574046398,156.3095818816403,5.785462334198616,7.6913376096064585,-54.88146143389224,-1.835044683052302
1974,19.740000000000286,-19.27866677821703,155.76076716376153,5.767105052065791,7.684454839792117,-54.88148214186084,-1.8364117435124587
1975,19.750000000000288,-19.201856582466235,155.2119522432634,5.748734111484328,7.677584310358164,-54.881501957765074,-1.8377763727798695
1976,19.76000000000029,-19.12511503091571,154.66313712905074,5.730349536744754,7.670725999753454,-54.88152088476731,-1.839138575135037
1977,19.77000000000029,-19.04844200148466,154.1143218299968,5.711951352094822,7.663879886463816,-54.88153892601878,-1.8404983548511213
1978,19.780000000000292,-18.971837372307277,153.5655063549434,5.693539581739596,7.6570459490119855,-54.8815560846596,-1.8418557161939508
1979,19.790000000000294,-18.895301021732394,153.016690712701,5.675114249841517,7.650224165957553,-54.88157236381885,-1.8432106634220349
1980,19.800000000000296,-18.81883282832314,152.46787491204884,5.6566753805204755,7.6434145158969,-54.88158776661455,-1.8445632007865747
1981,19.810000000000297,-18.742432670856374,151.919058961735,5.638222997853884,7.636616977463144,-54.88160229615377,-1.845913332531475
1982,19.8200000000003,-18.666100428322466,151.37024287047657,5.61975712587676,7.62983152932608,-54.88161595553261,-1.8472610628933557
1983,19.8300000000003,-18.58983597992483,150.82142664695974,5.601277788581786,7.62305815019212,-54.88162874783627,-1.848606396101564
1984,19.840000000000302,-18.513639205079812,150.27261029983987,5.582785009919387,7.61629681880424,-54.881640676139064,-1.8499493363781847
1985,19.850000000000303,-18.437509983416135,149.72379383774165,5.564278813797806,7.609547513941914,-54.88165174350449,-1.8512898879380528
1986,19.860000000000305,-18.361451036274957,149.17497702536542,5.545756726439489,7.602241914289014,-54.88171073173949,-1.8531275837251768
1987,19.870000000000307,-18.28546508021941,148.6261596282452,5.527216278451387,7.594949296814043,-54.881768692305805,-1.8549620138948537
1988,19.880000000000308,-18.209551985541793,148.07734165663945,5.508657502460984,7.587669638704712,-54.88182562884297,-1.8567931841854282
1989,19.89000000000031,-18.13371162276235,147.52852312077033,5.490080431038429,7.58040291718764,-54.88188154497771,-1.8586211003254574
1990,19.90000000000031,-18.057943862628804,146.97970403082383,5.471485096696632,7.573149109528294,-54.881936444324005,-1.8604457680337263
1991,19.910000000000313,-17.982248576116035,146.43088439694978,5.452871531891368,7.565908193030931,-54.88199033048312,-1.862267193019263
1992,19.920000000000314,-17.906625634425723,145.88206422926214,5.434239769021364,7.558680145038537,-54.88204320704366,-1.8640853809813531
1993,19.930000000000316,-17.831074908985897,145.33324353783902,5.41558984042841,7.551464942932763,-54.88209507758159,-1.8659003376095562
1994,19.940000000000317,-17.7555962714506,144.7844223327228,5.396921778397445,7.54426256413387,-54.88214594566032,-1.8677120685837196
1995,19.95000000000032,-17.680189593699424,144.23560062392036,5.378235615156658,7.537072986100666,-54.882195814830716,-1.8695205795739944
1996,19.96000000000032,-17.604854747837294,143.68677842140306,5.359531382877584,7.529896186330447,-54.882244688631154,-1.8713258762408504
1997,19.970000000000322,-17.52959160619389,143.13795573510697,5.340809113675206,7.522732142358935,-54.88229257058756,-1.8731279642350909
1998,19.980000000000324,-17.45440004132331,142.58913257493296,5.32206883960804,7.515580831760221,-54.88233946421346,-1.8749268491978681
